x_,y_,t_,id
596737.551425538,4730003.44325609,2011/02/01 04:08:10+00,1469
596732.708622607,4730002.45365686,2011/02/01 04:10:16+00,1469
596742.886067158,4730001.47426593,2011/02/01 04:12:09+00,1469
596710.12353407,4729979.41356074,2011/02/01 04:14:05+00,1469
596541.09000352,4729943.07638996,2011/02/01 04:18:29+00,1469
596547.364105916,4729951.24961498,2011/02/01 04:20:06+00,1469
596596.012019563,4729768.95831923,2011/02/01 04:24:05+00,1469
596385.656325099,4729586.64019299,2011/02/01 04:32:13+00,1469
596224.580715649,4729422.58495981,2011/02/01 04:40:08+00,1469
596215.984403871,4729497.66820958,2011/02/01 04:44:41+00,1469
596280.875959833,4729516.05310015,2011/02/01 04:50:20+00,1469
596260.487726168,4729542.6806143,2011/02/01 04:54:23+00,1469
596332.713664978,4729499.59302341,2011/02/01 05:02:39+00,1469
596444.743445409,4729694.60953359,2011/02/01 05:08:16+00,1469
596797.978772745,4729971.13554398,2011/02/01 05:14:53+00,1469
596915.748835087,4730106.27599251,2011/02/01 05:20:14+00,1469
596911.829716591,4730187.81054845,2011/02/01 09:51:01+00,1469
596913.341619209,4730184.5330624,2011/02/01 09:52:05+00,1469
596913.428367002,4730188.27722113,2011/02/01 09:54:08+00,1469
596925.813247262,4730172.94592681,2011/02/01 09:56:09+00,1469
596739.962129859,4730004.4099397,2011/02/01 23:18:49+00,1469
596720.468272636,4729929.00081298,2011/02/01 23:26:15+00,1469
596682.307783128,4729912.81791502,2011/02/01 23:28:07+00,1469
596681.023946595,4729909.74563962,2011/02/01 23:30:20+00,1469
596674.063626395,4729916.10128698,2011/02/01 23:34:12+00,1469
596668.57091659,4729912.97017452,2011/02/01 23:38:41+00,1469
596678.657316573,4729914.41066011,2011/02/01 23:40:17+00,1469
596674.019611623,4729922.764655,2011/02/01 23:42:11+00,1469
596690.828001724,4729905.60666233,2011/02/01 23:44:07+00,1469
596686.600737716,4729903.34844111,2011/02/01 23:46:20+00,1469
596679.842740696,4729915.14916497,2011/02/01 23:48:15+00,1469
596684.687469367,4729902.53311882,2011/02/01 23:50:18+00,1469
596684.653203108,4729902.05505424,2011/02/01 23:52:13+00,1469
596676.160767088,4729914.3091169,2011/02/02 00:00:43+00,1469
596680.086030181,4729913.56431701,2011/02/02 00:10:14+00,1469
596742.876667507,4729961.16812553,2011/02/02 00:20:11+00,1469
596876.522614945,4730093.77555318,2011/02/02 06:15:25+00,1469
596876.41351427,4730089.28693728,2011/02/02 06:21:40+00,1469
596880.733284591,4730094.86746556,2011/02/02 06:22:07+00,1469
596875.436882776,4730083.58664885,2011/02/02 06:24:11+00,1469
596893.710010401,4730063.6063593,2011/02/02 06:26:05+00,1469
596927.156236461,4730106.93568702,2011/02/02 06:28:07+00,1469
596946.519373125,4730137.72822941,2011/02/02 06:30:07+00,1469
596935.016572271,4730107.65674063,2011/02/02 06:32:08+00,1469
596946.39383834,4730122.73248371,2011/02/02 06:34:10+00,1469
596961.237726991,4730111.35637506,2011/02/02 06:36:13+00,1469
596926.147717614,4730085.98550649,2011/02/02 06:38:08+00,1469
596896.967351509,4730045.64812055,2011/02/02 06:40:10+00,1469
596884.447735181,4730045.45048153,2011/02/02 06:42:12+00,1469
596857.337811149,4730025.07872323,2011/02/02 06:44:11+00,1469
596769.126593856,4729993.28931718,2011/02/02 06:49:20+00,1469
596778.989238319,4729995.49318065,2011/02/02 06:50:04+00,1469
596742.535722118,4730000.75853924,2011/02/02 06:58:12+00,1469
596692.041714989,4729979.29397781,2011/02/02 07:02:23+00,1469
596690.143338649,4729897.75580162,2011/02/02 07:06:19+00,1469
596630.945270233,4729868.46201454,2011/02/02 07:10:41+00,1469
596647.207638008,4729849.3526254,2011/02/02 07:12:07+00,1469
596625.439028388,4729876.25967871,2011/02/02 07:14:08+00,1469
596620.758035355,4729859.57874639,2011/02/02 07:16:14+00,1469
596624.971608001,4729814.75570842,2011/02/02 07:18:07+00,1469
596623.195574159,4729760.15289307,2011/02/02 07:20:04+00,1469
596567.766218575,4729721.87155782,2011/02/02 07:22:07+00,1469
596586.519651018,4729778.33301107,2011/02/02 07:28:47+00,1469
596577.509007946,4729785.47090327,2011/02/02 07:32:05+00,1469
596576.127864896,4729789.36114924,2011/02/02 07:35:38+00,1469
596575.206614672,4729788.47085971,2011/02/02 07:40:17+00,1469
596587.129503496,4729795.06811707,2011/02/02 07:44:07+00,1469
596584.779191423,4729789.7707468,2011/02/02 07:51:17+00,1469
596587.775593076,4729798.65347675,2011/02/02 07:52:07+00,1469
596580.297635708,4729799.84851078,2011/02/02 07:56:04+00,1469
596610.359241297,4729842.97342755,2011/02/02 07:58:07+00,1469
596587.82163768,4729884.48618212,2011/02/02 08:00:07+00,1469
596548.906139449,4729888.31875005,2011/02/02 08:02:07+00,1469
596557.279402498,4729901.00837056,2011/02/02 08:04:08+00,1469
596551.042065474,4729914.24923934,2011/02/02 08:06:06+00,1469
596620.956436638,4729929.78656397,2011/02/02 08:08:08+00,1469
596684.170720385,4729894.97337929,2011/02/02 08:10:06+00,1469
596740.425681769,4729870.58138295,2011/02/02 08:12:08+00,1469
596790.074863875,4729902.13038876,2011/02/02 08:20:44+00,1469
596747.745292241,4730001.87544994,2011/02/02 08:24:39+00,1469
596749.906091404,4730007.8255238,2011/02/02 08:27:26+00,1469
596782.953017504,4730025.34778852,2011/02/02 08:29:22+00,1469
596873.66362753,4730110.19555691,2011/02/02 08:35:29+00,1469
596865.549622372,4730101.27431061,2011/02/02 08:36:04+00,1469
596865.421171442,4730105.18205255,2011/02/02 08:38:04+00,1469
596880.249998958,4730091.95075148,2011/02/02 08:40:08+00,1469
596887.184395584,4730074.58825374,2011/02/02 08:42:11+00,1469
596877.892527727,4730073.158587,2011/02/02 08:44:07+00,1469
596867.659978866,4730066.38456242,2011/02/02 08:46:10+00,1469
596821.786271382,4730088.17750873,2011/02/02 08:48:11+00,1469
596860.811372749,4730101.59666843,2011/02/02 08:50:06+00,1469
596864.763440871,4730108.87135363,2011/02/02 08:52:08+00,1469
596880.910499466,4730143.59483359,2011/02/02 08:58:35+00,1469
596871.802014768,4730108.03699899,2011/02/02 09:00:06+00,1469
596863.149520416,4730103.06217962,2011/02/02 09:06:35+00,1469
596892.826799132,4730074.03423644,2011/02/02 09:10:05+00,1469
596846.35664738,4730033.15494425,2011/02/02 09:14:06+00,1469
596819.885615382,4730083.54163609,2011/02/02 09:16:07+00,1469
596867.91640458,4730124.66475542,2011/02/02 09:18:04+00,1469
596868.044191399,4730126.06598377,2011/02/03 02:47:31+00,1469
596874.44078238,4730116.10407713,2011/02/03 02:50:07+00,1469
596867.910888564,4730170.65732621,2011/02/03 04:20:49+00,1469
596842.319310217,4730065.29657693,2011/02/03 06:23:16+00,1469
596794.140129264,4730003.72424305,2011/02/03 06:30:51+00,1469
596778.60212113,4729934.78994862,2011/02/03 06:33:28+00,1469
596800.572253386,4729874.2108368,2011/02/03 06:38:35+00,1469
596832.786699239,4729830.73507599,2011/02/03 06:40:38+00,1469
596807.402805957,4729867.77574917,2011/02/03 06:42:07+00,1469
596753.818425687,4729903.81101521,2011/02/03 06:44:06+00,1469
596732.738001205,4729885.60108497,2011/02/03 06:46:09+00,1469
596708.695892814,4729875.35769043,2011/02/03 06:48:12+00,1469
596701.737632777,4729807.76533836,2011/02/03 06:50:09+00,1469
596676.208938966,4729824.74586056,2011/02/03 06:52:08+00,1469
596561.257442038,4729737.52987398,2011/02/03 07:00:56+00,1469
596537.210125119,4729729.95261923,2011/02/03 07:04:29+00,1469
596527.332748013,4729725.83856945,2011/02/03 07:06:14+00,1469
596496.445311317,4729703.08318849,2011/02/03 07:08:12+00,1469
596477.214262693,4729705.44714397,2011/02/03 07:10:27+00,1469
596428.267613032,4729605.10475229,2011/02/03 07:14:17+00,1469
596373.787073485,4729603.77889265,2011/02/03 07:17:04+00,1469
596336.191245986,4729525.70868917,2011/02/03 07:20:17+00,1469
596320.680802391,4729538.47628478,2011/02/03 07:26:45+00,1469
596323.17034221,4729541.44310445,2011/02/03 07:29:16+00,1469
596320.746035863,4729536.1448042,2011/02/03 07:30:07+00,1469
596319.347386465,4729551.29696068,2011/02/03 07:32:06+00,1469
596320.612852754,4729547.4716965,2011/02/03 07:34:09+00,1469
596301.954562804,4729559.85118623,2011/02/03 07:37:33+00,1469
596311.994342899,4729554.68203367,2011/02/03 07:39:19+00,1469
596299.590438924,4729546.11270488,2011/02/03 07:40:50+00,1469
596285.957808689,4729525.197952,2011/02/03 07:45:38+00,1469
596270.133588667,4729523.44494742,2011/02/03 07:46:06+00,1469
596262.226154264,4729529.58790251,2011/02/03 07:50:09+00,1469
596262.568516499,4729535.00158784,2011/02/03 07:52:06+00,1469
596243.618148572,4729538.94724915,2011/02/03 07:58:47+00,1469
596239.898115599,4729511.98416342,2011/02/03 08:01:37+00,1469
596234.922033179,4729504.65119688,2011/02/03 08:02:06+00,1469
596220.130343352,4729508.74364603,2011/02/03 08:04:06+00,1469
596246.581842799,4729506.07960512,2011/02/03 08:06:10+00,1469
596230.90002513,4729516.45709177,2011/02/03 08:11:31+00,1469
596231.277797455,4729515.79595163,2011/02/03 08:12:05+00,1469
596246.629422185,4729509.72323557,2011/02/03 08:14:05+00,1469
596240.076106821,4729513.31943354,2011/02/03 08:16:23+00,1469
596241.809388967,4729507.65696894,2011/02/03 08:21:22+00,1469
596247.724581977,4729507.53936761,2011/02/03 08:23:34+00,1469
596237.721099274,4729509.51041495,2011/02/03 08:24:49+00,1469
596246.548599706,4729515.53086823,2011/02/03 08:26:05+00,1469
596249.042202407,4729516.44299343,2011/02/03 08:28:05+00,1469
596246.364285612,4729509.94167799,2011/02/03 08:30:08+00,1469
596267.455157921,4729529.92724532,2011/02/03 08:40:20+00,1469
596277.226575296,4729502.26341666,2011/02/03 08:43:28+00,1469
596289.714953909,4729492.41911385,2011/02/03 08:44:06+00,1469
596304.472777761,4729498.4111445,2011/02/03 08:47:20+00,1469
596299.030842414,4729482.18635305,2011/02/03 08:48:07+00,1469
596300.848278654,4729502.24798927,2011/02/03 08:51:11+00,1469
596301.494419768,4729503.48982049,2011/02/03 08:52:06+00,1469
596311.315483513,4729499.3283213,2011/02/03 08:54:05+00,1469
596304.675052898,4729496.23706495,2011/02/03 08:56:10+00,1469
596306.130475641,4729500.53337792,2011/02/03 09:00:32+00,1469
596306.906645344,4729507.7301652,2011/02/03 09:06:16+00,1469
596314.396875915,4729496.85003181,2011/02/03 09:20:23+00,1469
596290.292255426,4729520.96003975,2011/02/03 09:30:09+00,1469
596309.158959696,4729503.61876281,2011/02/03 10:00:55+00,1469
596292.549813827,4729482.35156604,2011/02/03 11:00:35+00,1469
596257.386676472,4729488.31501617,2011/02/03 11:28:55+00,1469
596244.589140292,4729510.37234535,2011/02/03 11:32:40+00,1469
596268.177280611,4729511.00052368,2011/02/03 11:34:08+00,1469
596310.490472027,4729493.87459168,2011/02/03 11:38:09+00,1469
596303.177519903,4729499.67036881,2011/02/03 11:42:17+00,1469
596304.903551166,4729498.06173136,2011/02/03 11:46:41+00,1469
596307.530528963,4729495.86588313,2011/02/03 12:00:14+00,1469
596305.928245588,4729498.58690449,2011/02/03 12:08:35+00,1469
596301.060733387,4729501.69561691,2011/02/03 12:14:20+00,1469
596307.037342911,4729495.40364422,2011/02/03 12:18:35+00,1469
596307.667105726,4729496.64524795,2011/02/03 12:22:14+00,1469
596305.236707859,4729494.72327996,2011/02/03 12:28:35+00,1469
596305.492382267,4729498.12546391,2011/02/03 12:31:26+00,1469
596311.286333004,4729494.95190959,2011/02/03 12:32:19+00,1469
596307.051045996,4729499.71320105,2011/02/03 12:40:44+00,1469
596306.084619798,4729511.4727537,2011/02/03 12:50:40+00,1469
596309.542197937,4729511.97627318,2011/02/03 13:00:25+00,1469
596307.871782886,4729500.76865176,2011/02/03 13:30:14+00,1469
596299.498851473,4729497.39782274,2011/02/03 13:40:19+00,1469
596387.617259245,4729589.33311142,2011/02/03 13:50:23+00,1469
596460.564438292,4729714.76658318,2011/02/03 13:58:36+00,1469
596472.867862142,4729736.37399489,2011/02/03 14:09:00+00,1469
596494.64286979,4729722.49463454,2011/02/03 14:31:22+00,1469
596559.878868498,4729748.86160102,2011/02/04 00:15:01+00,1469
596733.569850861,4729989.48203875,2011/02/04 00:23:23+00,1469
596743.009714923,4730000.83181049,2011/02/04 00:26:23+00,1469
596746.473631193,4729993.83866111,2011/02/04 00:28:06+00,1469
596754.455366022,4730004.62382321,2011/02/04 00:30:09+00,1469
596824.634202335,4730104.12210891,2011/02/04 00:38:24+00,1469
596842.590651724,4730138.31549716,2011/02/04 00:40:08+00,1469
596867.468700669,4730167.73008177,2011/02/04 00:42:08+00,1469
596909.041582327,4730199.75555235,2011/02/04 00:44:09+00,1469
596976.107910168,4730276.21001662,2011/02/04 00:46:14+00,1469
597031.324371121,4730344.35769255,2011/02/04 00:48:42+00,1469
597082.908527418,4730347.41420265,2011/02/04 00:50:07+00,1469
597129.275162929,4730412.31748415,2011/02/04 00:52:06+00,1469
597183.995808748,4730452.04863589,2011/02/04 00:54:08+00,1469
597297.180554171,4730566.22893443,2011/02/04 00:58:16+00,1469
597356.176351445,4730640.67454888,2011/02/04 01:02:07+00,1469
597383.734906286,4730708.56912922,2011/02/04 01:06:08+00,1469
597382.757451657,4730705.28999434,2011/02/04 01:08:08+00,1469
597380.599414056,4730715.47774904,2011/02/04 01:10:07+00,1469
597384.60838806,4730718.066545,2011/02/04 01:12:10+00,1469
597339.841382837,4730910.93679439,2011/02/04 01:20:20+00,1469
597410.492098941,4731004.15085593,2011/02/04 01:26:23+00,1469
597365.361481773,4731042.08859014,2011/02/04 01:34:13+00,1469
597391.603642767,4730986.49163339,2011/02/04 01:38:41+00,1469
597371.741457453,4731043.76671296,2011/02/04 01:42:47+00,1469
597388.938198349,4731054.20491394,2011/02/04 01:44:09+00,1469
597355.513294577,4731078.51311749,2011/02/04 01:48:08+00,1469
597220.931352813,4731227.00355134,2011/02/04 01:56:11+00,1469
597157.986172643,4731257.8725281,2011/02/04 01:59:38+00,1469
597147.950213424,4731245.41415406,2011/02/04 02:00:09+00,1469
597139.729357525,4731257.03838531,2011/02/04 02:03:39+00,1469
597142.391831787,4731262.19598506,2011/02/04 02:04:52+00,1469
597140.664990519,4731258.05113598,2011/02/04 02:06:07+00,1469
597143.693559089,4731289.01471401,2011/02/04 02:09:19+00,1469
597142.971042344,4731286.2389947,2011/02/04 02:10:05+00,1469
597159.289829524,4731333.48296863,2011/02/04 02:13:19+00,1469
597186.154071933,4731376.1327031,2011/02/04 02:15:31+00,1469
597185.718039395,4731399.57279609,2011/02/04 02:16:07+00,1469
597212.808582118,4731417.36905522,2011/02/04 02:18:05+00,1469
597244.745121204,4731452.13799291,2011/02/04 02:20:07+00,1469
597403.127851405,4731513.36697852,2011/02/04 02:28:08+00,1469
597528.058494703,4731692.44736075,2011/02/04 02:36:11+00,1469
597504.774662,4731812.95986547,2011/02/04 02:40:41+00,1469
597493.41171709,4731799.4826091,2011/02/04 02:42:06+00,1469
597425.814224252,4731809.82486577,2011/02/04 02:46:13+00,1469
597384.582688918,4731881.11524862,2011/02/04 02:52:35+00,1469
597386.804820809,4731874.49364349,2011/02/04 02:56:35+00,1469
597410.406935119,4732007.16275257,2011/02/04 03:03:04+00,1469
597540.846877007,4732181.55667039,2011/02/04 03:16:52+00,1469
597417.244458543,4732275.41968044,2011/02/04 03:22:38+00,1469
597406.773785186,4732298.00752318,2011/02/04 03:24:09+00,1469
597383.593428588,4732255.75294122,2011/02/04 03:26:07+00,1469
597304.443661468,4732262.93464003,2011/02/04 03:28:12+00,1469
597228.06189181,4732232.260098,2011/02/04 03:32:07+00,1469
597149.326236024,4732211.14952032,2011/02/04 03:40:52+00,1469
597150.757720792,4732215.90110166,2011/02/04 03:42:08+00,1469
597204.862522462,4732098.71988121,2011/02/04 03:44:47+00,1469
597239.212066884,4732049.63391959,2011/02/04 03:46:12+00,1469
597250.047564824,4731981.32466718,2011/02/04 03:48:12+00,1469
597302.945336476,4731897.19182855,2011/02/04 03:50:13+00,1469
597228.949773109,4731870.62717547,2011/02/04 03:52:10+00,1469
597061.543850532,4731662.98898248,2011/02/04 03:58:52+00,1469
597034.587434895,4731593.69346475,2011/02/04 04:00:06+00,1469
596884.178438361,4731448.38499936,2011/02/04 04:08:10+00,1469
596855.504585448,4731424.32590994,2011/02/04 04:10:05+00,1469
596858.603822714,4731413.51811875,2011/02/04 04:12:08+00,1469
596845.820129711,4731426.50039621,2011/02/04 04:16:09+00,1469
596810.6255051,4731481.55182467,2011/02/04 04:18:09+00,1469
596752.547820157,4731522.9883637,2011/02/04 04:20:06+00,1469
596702.093093007,4731494.26012593,2011/02/04 04:24:08+00,1469
596695.116592587,4731459.15430154,2011/02/04 04:26:06+00,1469
596716.582330762,4731506.82458604,2011/02/04 04:34:10+00,1469
596716.187861777,4731504.58662548,2011/02/04 04:38:14+00,1469
596709.829246227,4731490.8697673,2011/02/04 04:44:34+00,1469
596710.676147299,4731500.56663315,2011/02/04 04:48:14+00,1469
596763.950173095,4731483.4860639,2011/02/04 04:54:11+00,1469
596812.846570827,4731474.97446402,2011/02/04 05:00:53+00,1469
596834.638272283,4731408.7285438,2011/02/04 05:10:10+00,1469
596832.47966792,4731409.67568944,2011/02/04 05:13:05+00,1469
596829.096540879,4731409.77268056,2011/02/04 05:14:40+00,1469
596823.453175386,4731418.65670941,2011/02/04 05:16:07+00,1469
596825.057646195,4731415.1805835,2011/02/04 05:18:06+00,1469
596827.512213078,4731414.14872835,2011/02/04 05:20:09+00,1469
596830.547374827,4731407.32732414,2011/02/04 05:22:09+00,1469
596834.29495371,4731412.77766989,2011/02/04 05:30:10+00,1469
596883.558717614,4731444.11134863,2011/02/04 05:38:14+00,1469
596921.149160039,4731498.55018472,2011/02/04 05:40:12+00,1469
596911.270395343,4731499.98881148,2011/02/04 05:42:20+00,1469
596946.187068532,4731506.25395656,2011/02/04 05:51:17+00,1469
596747.764692342,4731512.54777698,2011/02/04 12:21:17+00,1469
596612.131326496,4731498.81082635,2011/02/04 12:26:29+00,1469
596527.643187939,4731483.1583739,2011/02/04 12:29:34+00,1469
596312.691262672,4731513.39081946,2011/02/04 12:34:19+00,1469
596186.632736402,4731557.66128848,2011/02/04 12:38:10+00,1469
596130.993708614,4731578.33411735,2011/02/04 12:40:09+00,1469
596123.075528454,4731578.35726821,2011/02/04 12:42:07+00,1469
596202.261766141,4731567.80815505,2011/02/04 12:44:05+00,1469
596270.431360214,4731566.94697307,2011/02/04 12:46:09+00,1469
596327.155511065,4731576.55600119,2011/02/04 12:48:09+00,1469
596350.158654128,4731570.4792088,2011/02/04 12:50:12+00,1469
596351.835774529,4731566.47087392,2011/02/04 12:52:06+00,1469
596504.045841902,4731506.54157395,2011/02/04 12:59:23+00,1469
596530.275622087,4731506.90785911,2011/02/04 13:00:06+00,1469
596767.990545708,4731513.64171238,2011/02/04 13:04:35+00,1469
596855.86249392,4731521.49212751,2011/02/04 13:06:05+00,1469
596917.875396251,4731601.79640644,2011/02/04 13:08:07+00,1469
596917.017166306,4731643.14565455,2011/02/04 13:10:14+00,1469
596906.457683012,4731803.51137173,2011/02/04 13:18:49+00,1469
597005.802402462,4731928.22269299,2011/02/04 13:24:59+00,1469
597009.760031505,4731991.58639435,2011/02/04 13:28:09+00,1469
597007.810306423,4732161.96903784,2011/02/04 13:36:10+00,1469
597040.173111799,4732101.48098733,2011/02/04 13:43:19+00,1469
597049.265220432,4732096.53291118,2011/02/04 13:46:19+00,1469
597072.253310733,4731998.78366025,2011/02/04 13:49:27+00,1469
597101.212067427,4731979.0318474,2011/02/04 13:54:16+00,1469
597118.684314686,4731913.79228448,2011/02/04 13:57:22+00,1469
597109.881013524,4731895.25367221,2011/02/04 13:58:07+00,1469
597205.66746098,4731825.53965364,2011/02/04 14:03:13+00,1469
597202.856280068,4731817.00348858,2011/02/04 14:04:08+00,1469
